"","Plot","Year","Tag","Species","DBH","RingWidth","Core","BAI","Genus","Precip","Temp","FireCount","LastBurn","SinceBurn","BurnIn3"
"446","HH115",2008,"1411","QUAL",54.7,1.741,"1411-N-1",2850.73742408392,"QU",91.46,21.7666666666667,2,1998,10,0
"447","HH115",2017,"1436","QUAL",48.1,0.446,"1436-N-1",673.328392559712,"QU",84.93,21.5,2,2017,0,1
"448","HH115",2012,"1411","QUAL",54.7,0.851,"1411-N-1",1431.7931072265,"QU",66.03,23.4666666666667,2,2012,0,1
"449","HH115",2013,"1437","QUAL",41.8,0.161,"1437-N-1",210.912553816324,"QU",75.7033333333333,21.7,2,2012,1,1
"450","HH115",2013,"1411","QUAL",54.7,1.476,"1411-E-1",2484.88915466263,"QU",75.7033333333333,21.7,2,2012,1,1
"451","HH115",2011,"1411","QUAL",54.7,1.452,"1411-E-1",2422.18738865944,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"452","HH115",2007,"1433","QUAL",65.6,1.725,"1433-N-3",3342.95484113731,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"453","HH115",2007,"1427","QUAL",54.8,1.217,"1427-E-1",1993.39020414104,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"454","HH115",2015,"1433","QUAL",65.6,1.669,"1433-E-1",3402.61460297409,"QU",138.086666666667,21.2,2,2012,3,1
"455","HH115",2014,"1427","QUAL",54.8,1.005,"1427-N-1",1705.89899519007,"QU",166.476666666667,21.7,2,2012,2,1
"456","HH115",2006,"1411","QUAL",54.7,1.268,"1411-E-1",2066.70012008409,"QU",93.5633333333333,22.7,2,1996,10,0
"457","HH115",2002,"1411","QUAL",54.7,0.954,"1411-E-1",1530.12291839023,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"458","HH115",2000,"1440","QUAL",50.8,2.248,"1440-E-1",3152.11648632448,"QU",112.43,21.9,2,1990,10,0
"459","HH115",2004,"1427","QUAL",54.8,1.11,"1427-N-1",1799.00199414272,"QU",104.996666666667,20.8,2,1994,10,0
"460","HH115",2014,"1436","QUAL",48.1,0.886,"1436-N-1",1324.91715245217,"QU",166.476666666667,21.7,2,2012,2,1
"461","HH115",2008,"1436","QUAL",48.1,1.75,"1436-N-1",2541.30812491616,"QU",91.46,21.7666666666667,2,1998,10,0
"462","HH115",2010,"1436","QUAL",48.1,1.241,"1436-W-1",1805.4449200116,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"463","HH115",2011,"1437","QUAL",41.8,0.348,"1437-S-1",453.450798309996,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"464","HH115",2001,"1427","QUAL",54.8,1.536,"1427-E-1",2435.93444519123,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"465","HH115",2013,"1427","QUAL",54.8,1.267,"1427-E-1",2147.04652498727,"QU",75.7033333333333,21.7,2,2012,1,1
"466","HH115",2007,"1437","QUAL",41.8,0.555,"1437-S-1",717.549296813576,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"467","HH115",2007,"1437","QUAL",41.8,0.387,"1437-N-1",503.136653781242,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"468","HH115",2000,"1433","QUAL",65.6,3.218,"1433-N-3",5948.33323809105,"QU",112.43,21.9,2,1990,10,0
"469","HH115",2006,"1437","QUAL",41.8,0.302,"1437-N-1",391.974906893,"QU",93.5633333333333,22.7,2,1996,10,0
"470","HH115",2010,"1440","QUAL",50.8,2.03,"1440-E-1",3069.0758986855,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"471","HH115",2005,"1437","QUAL",41.8,0.511,"1437-S-1",657.61233340752,"QU",55.1233333333333,23.9,2,1995,10,0
"472","HH115",2000,"1411","QUAL",54.7,0.534,"1411-E-1",850.780022093454,"QU",112.43,21.9,2,1990,10,0
"473","HH115",2009,"1437","QUAL",41.8,0.385,"1437-S-1",499.501121081135,"QU",95.1233333333333,20.4,2,1999,10,0
"474","HH115",2006,"1436","QUAL",48.1,1.548,"1436-W-1",2200.64976428519,"QU",93.5633333333333,22.7,2,1996,10,0
"475","HH115",2012,"1436","QUAL",48.1,0.67,"1436-N-1",994.078204084753,"QU",66.03,23.4666666666667,2,2012,0,1
"476","HH115",2015,"1433","QUAL",65.6,1.808,"1433-N-3",3684.17264716332,"QU",138.086666666667,21.2,2,2012,3,1
"477","HH115",2011,"1433","QUAL",65.6,2.142,"1433-N-3",4273.69225728206,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"478","HH115",2000,"1411","QUAL",54.7,1.343,"1411-N-1",2130.07192182687,"QU",112.43,21.9,2,1990,10,0
"479","HH115",2009,"1436","QUAL",48.1,1.358,"1436-W-1",1964.57204486238,"QU",95.1233333333333,20.4,2,1999,10,0
"480","HH115",2006,"1436","QUAL",48.1,2.107,"1436-N-1",3018.03978669175,"QU",93.5633333333333,22.7,2,1996,10,0
"481","HH115",2016,"1437","QUAL",41.8,0.052,"1437-N-1",68.2572327880894,"QU",142.603333333333,23.3,2,2012,4,0
"482","HH115",2001,"1440","QUAL",50.8,1.669,"1440-N-1",2335.50498199343,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"483","HH115",2009,"1436","QUAL",48.1,1.442,"1436-N-1",2108.49821865874,"QU",95.1233333333333,20.4,2,1999,10,0
"484","HH115",2014,"1433","QUAL",65.6,1.985,"1433-N-3",4021.19324770492,"QU",166.476666666667,21.7,2,2012,2,1
"485","HH115",2014,"1427","QUAL",54.8,1.037,"1427-E-1",1764.79668833044,"QU",166.476666666667,21.7,2,2012,2,1
"486","HH115",2007,"1440","QUAL",50.8,1.388,"1440-N-1",2028.02173611181,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"487","HH115",2012,"1427","QUAL",54.8,1.079,"1427-E-1",1820.51103705089,"QU",66.03,23.4666666666667,2,2012,0,1
"488","HH115",2000,"1436","QUAL",48.1,0.914,"1436-N-1",1264.29006910467,"QU",112.43,21.9,2,1990,10,0
"489","HH115",2015,"1411","QUAL",54.7,1.215,"1411-N-1",2069.43228467508,"QU",138.086666666667,21.2,2,2012,3,1
"490","HH115",2005,"1436","QUAL",48.1,1.11,"1436-N-1",1578.73155001492,"QU",55.1233333333333,23.9,2,1995,10,0
"491","HH115",2012,"1411","QUAL",54.7,0.98,"1411-E-1",1642.29721629874,"QU",66.03,23.4666666666667,2,2012,0,1
"492","HH115",2004,"1437","QUAL",41.8,0.553,"1437-S-1",709.814174196088,"QU",104.996666666667,20.8,2,1994,10,0
"493","HH115",2014,"1433","QUAL",65.6,1.69,"1433-E-1",3427.59369833093,"QU",166.476666666667,21.7,2,2012,2,1
"494","HH115",2003,"1411","QUAL",54.7,0.997,"1411-E-1",1605.20158241324,"QU",93.34,21.6666666666667,2,1993,10,0
"495","HH115",2008,"1437","QUAL",41.8,0.27,"1437-N-1",351.582859526303,"QU",91.46,21.7666666666667,2,1998,10,0
"496","HH115",2009,"1437","QUAL",41.8,0.361,"1437-N-1",470.794931306273,"QU",95.1233333333333,20.4,2,1999,10,0
"497","HH115",2009,"1427","QUAL",54.8,1.801,"1427-N-1",2987.83013748701,"QU",95.1233333333333,20.4,2,1999,10,0
"498","HH115",2015,"1427","QUAL",54.8,0.952,"1427-E-1",1626.08991572803,"QU",138.086666666667,21.2,2,2012,3,1
"499","HH115",2008,"1411","QUAL",54.7,1.361,"1411-E-1",2238.020802749,"QU",91.46,21.7666666666667,2,1998,10,0
"500","HH115",2011,"1433","QUAL",65.6,3.066,"1433-E-1",6112.4297184932,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"501","HH115",2012,"1433","QUAL",65.6,1.419,"1433-E-1",2848.93629246682,"QU",66.03,23.4666666666667,2,2012,0,1
"502","HH115",2003,"1433","QUAL",65.6,2.014,"1433-N-3",3805.82927701004,"QU",93.34,21.6666666666667,2,1993,10,0
"503","HH115",2000,"1427","QUAL",54.8,1.189,"1427-N-1",1895.29230220535,"QU",112.43,21.9,2,1990,10,0
"504","HH115",2016,"1436","QUAL",48.1,0.993,"1436-W-1",1493.44370889416,"QU",142.603333333333,23.3,2,2012,4,0
"505","HH115",2014,"1440","QUAL",50.8,2.222,"1440-N-1",3470.21921701234,"QU",166.476666666667,21.7,2,2012,2,1
"506","HH115",2008,"1440","QUAL",50.8,2.155,"1440-E-1",3204.526969706,"QU",91.46,21.7666666666667,2,1998,10,0
"507","HH115",2011,"1411","QUAL",54.7,1.657,"1411-N-1",2774.81878300829,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"508","HH115",2003,"1437","QUAL",41.8,0.39,"1437-N-1",503.720264306917,"QU",93.34,21.6666666666667,2,1993,10,0
"509","HH115",2006,"1437","QUAL",41.8,0.417,"1437-S-1",537.858270921405,"QU",93.5633333333333,22.7,2,1996,10,0
"510","HH115",2017,"1427","QUAL",54.8,0.698,"1427-N-1",1200.14115986145,"QU",84.93,21.5,2,2017,0,1
"511","HH115",2002,"1433","QUAL",65.6,1.743,"1433-N-3",3273.15158033897,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"512","HH115",2004,"1411","QUAL",54.7,0.996,"1411-N-1",1606.96151204252,"QU",104.996666666667,20.8,2,1994,10,0
"513","HH115",2008,"1440","QUAL",50.8,2,"1440-N-1",2943.50895359564,"QU",91.46,21.7666666666667,2,1998,10,0
"514","HH115",2001,"1411","QUAL",54.7,0.956,"1411-E-1",1527.5943007288,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"515","HH115",2006,"1433","QUAL",65.6,2.379,"1433-E-1",4555.13901997631,"QU",93.5633333333333,22.7,2,1996,10,0
"516","HH115",2000,"1440","QUAL",50.8,1.799,"1440-N-1",2497.81950706021,"QU",112.43,21.9,2,1990,10,0
"517","HH115",2013,"1411","QUAL",54.7,1.208,"1411-N-1",2040.25356480759,"QU",75.7033333333333,21.7,2,2012,1,1
"518","HH115",2008,"1436","QUAL",48.1,1.568,"1436-W-1",2253.95831905055,"QU",91.46,21.7666666666667,2,1998,10,0
"519","HH115",2016,"1440","QUAL",50.8,2.13,"1440-E-1",3374.82430369674,"QU",142.603333333333,23.3,2,2012,4,0
"520","HH115",2016,"1427","QUAL",54.8,1.399,"1427-N-1",2396.22401975792,"QU",142.603333333333,23.3,2,2012,4,0
"521","HH115",2005,"1440","QUAL",50.8,1.506,"1440-E-1",2189.7307443274,"QU",55.1233333333333,23.9,2,1995,10,0
"522","HH115",2012,"1440","QUAL",50.8,1.976,"1440-N-1",3024.30971133633,"QU",66.03,23.4666666666667,2,2012,0,1
"523","HH115",2003,"1427","QUAL",54.8,1.271,"1427-N-1",2050.43107150983,"QU",93.34,21.6666666666667,2,1993,10,0
"524","HH115",2001,"1437","QUAL",41.8,0.241,"1437-S-1",307.109867594718,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"525","HH115",2008,"1427","QUAL",54.8,1.899,"1427-N-1",3128.33679449419,"QU",91.46,21.7666666666667,2,1998,10,0
"526","HH115",2000,"1436","QUAL",48.1,1.014,"1436-W-1",1401.04771908501,"QU",112.43,21.9,2,1990,10,0
"527","HH115",2000,"1437","QUAL",41.8,0.35,"1437-S-1",445.360342713817,"QU",112.43,21.9,2,1990,10,0
"528","HH115",2002,"1440","QUAL",50.8,1.53,"1440-E-1",2177.13728061799,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"529","HH115",2015,"1440","QUAL",50.8,1.909,"1440-E-1",3000.44338066383,"QU",138.086666666667,21.2,2,2012,3,1
"530","HH115",2013,"1433","QUAL",65.6,1.701,"1433-E-1",3431.78248748858,"QU",75.7033333333333,21.7,2,2012,1,1
"531","HH115",2002,"1440","QUAL",50.8,1.616,"1440-N-1",2278.01708798115,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"532","HH115",2004,"1433","QUAL",65.6,2.326,"1433-N-3",4427.12544336855,"QU",104.996666666667,20.8,2,1994,10,0
"533","HH115",2013,"1437","QUAL",41.8,0.32,"1437-S-1",418.327440584456,"QU",75.7033333333333,21.7,2,2012,1,1
"534","HH115",2013,"1427","QUAL",54.8,1.22,"1427-N-1",2062.31470806715,"QU",75.7033333333333,21.7,2,2012,1,1
"535","HH115",2006,"1411","QUAL",54.7,0.88,"1411-N-1",1429.17735120965,"QU",93.5633333333333,22.7,2,1996,10,0
"536","HH115",2014,"1437","QUAL",41.8,0.348,"1437-S-1",455.661398830266,"QU",166.476666666667,21.7,2,2012,2,1
"537","HH115",2013,"1436","QUAL",48.1,1.798,"1436-W-1",2664.06407343053,"QU",75.7033333333333,21.7,2,2012,1,1
"538","HH115",2009,"1411","QUAL",54.7,2.416,"1411-N-1",3987.54373361539,"QU",95.1233333333333,20.4,2,1999,10,0
"539","HH115",2011,"1437","QUAL",41.8,0.194,"1437-N-1",253.602478288677,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"540","HH115",2014,"1411","QUAL",54.7,1.062,"1411-N-1",1801.24019041294,"QU",166.476666666667,21.7,2,2012,2,1
"541","HH115",2017,"1437","QUAL",41.8,0.061,"1437-N-1",80.0926396149871,"QU",84.93,21.5,2,2017,0,1
"542","HH115",2014,"1411","QUAL",54.7,1.426,"1411-E-1",2413.71339486571,"QU",166.476666666667,21.7,2,2012,2,1
"543","HH115",2008,"1427","QUAL",54.8,1.685,"1427-E-1",2775.31472739084,"QU",91.46,21.7666666666667,2,1998,10,0
"544","HH115",2012,"1437","QUAL",41.8,0.266,"1437-N-1",348.107390971864,"QU",66.03,23.4666666666667,2,2012,0,1
"545","HH115",2005,"1437","QUAL",41.8,0.284,"1437-N-1",368.089327682225,"QU",55.1233333333333,23.9,2,1995,10,0
"546","HH115",2005,"1427","QUAL",54.8,1.229,"1427-E-1",1995.0378689568,"QU",55.1233333333333,23.9,2,1995,10,0
"547","HH115",2009,"1433","QUAL",65.6,2.203,"1433-N-3",4331.27630916224,"QU",95.1233333333333,20.4,2,1999,10,0
"548","HH115",2002,"1436","QUAL",48.1,0.943,"1436-W-1",1313.52591027785,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"549","HH115",2001,"1433","QUAL",65.6,2.545,"1433-E-1",4693.34434726737,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"550","HH115",2015,"1436","QUAL",48.1,1.107,"1436-W-1",1657.59320053087,"QU",138.086666666667,21.2,2,2012,3,1
"551","HH115",2009,"1433","QUAL",65.6,2.547,"1433-E-1",4984.91551118144,"QU",95.1233333333333,20.4,2,1999,10,0
"552","HH115",2005,"1427","QUAL",54.8,0.989,"1427-N-1",1609.4162363032,"QU",55.1233333333333,23.9,2,1995,10,0
"553","HH115",2013,"1436","QUAL",48.1,1.083,"1436-N-1",1612.81012397956,"QU",75.7033333333333,21.7,2,2012,1,1
"554","HH115",2001,"1436","QUAL",48.1,0.807,"1436-W-1",1119.65173709437,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"555","HH115",2001,"1440","QUAL",50.8,1.418,"1440-E-1",2004.63245314211,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"556","HH115",2003,"1427","QUAL",54.8,1.461,"1427-E-1",2344.81151668985,"QU",93.34,21.6666666666667,2,1993,10,0
"557","HH115",2001,"1427","QUAL",54.8,0.847,"1427-N-1",1355.55438812499,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"558","HH115",2016,"1411","QUAL",54.7,1.131,"1411-N-1",1934.69609248779,"QU",142.603333333333,23.3,2,2012,4,0
"559","HH115",2012,"1433","QUAL",65.6,1.09,"1433-N-3",2185.82215067691,"QU",66.03,23.4666666666667,2,2012,0,1
"560","HH115",2003,"1440","QUAL",50.8,1.738,"1440-N-1",2468.30923607049,"QU",93.34,21.6666666666667,2,1993,10,0
"561","HH115",2001,"1433","QUAL",65.6,2.203,"1433-N-3",4109.66817488246,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"562","HH115",2000,"1433","QUAL",65.6,3.696,"1433-E-1",6743.48683835913,"QU",112.43,21.9,2,1990,10,0
"563","HH115",2007,"1436","QUAL",48.1,1.221,"1436-N-1",1761.71056991994,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"564","HH115",2003,"1440","QUAL",50.8,1.792,"1440-E-1",2568.6562293196,"QU",93.34,21.6666666666667,2,1993,10,0
"565","HH115",2001,"1436","QUAL",48.1,1.066,"1436-N-1",1481.17489422798,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"566","HH115",2016,"1433","QUAL",65.6,1.679,"1433-N-3",3439.70155663915,"QU",142.603333333333,23.3,2,2012,4,0
"567","HH115",2002,"1437","QUAL",41.8,0.604,"1437-S-1",771.289547250349,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"568","HH115",2003,"1411","QUAL",54.7,1.157,"1411-N-1",1858.89558157918,"QU",93.34,21.6666666666667,2,1993,10,0
"569","HH115",2011,"1436","QUAL",48.1,1.345,"1436-N-1",1987.06063635988,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"570","HH115",2010,"1437","QUAL",41.8,0.527,"1437-S-1",685.242628229439,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"571","HH115",2001,"1437","QUAL",41.8,0.408,"1437-N-1",524.692468720737,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"572","HH115",2002,"1411","QUAL",54.7,1.098,"1411-N-1",1756.32460148348,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"573","HH115",2010,"1427","QUAL",54.8,1.818,"1427-E-1",3030.83114246395,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"574","HH115",2003,"1436","QUAL",48.1,0.932,"1436-W-1",1303.69369602423,"QU",93.34,21.6666666666667,2,1993,10,0
"575","HH115",2014,"1437","QUAL",41.8,0.048,"1437-N-1",62.9122778437076,"QU",166.476666666667,21.7,2,2012,2,1
"576","HH115",2008,"1437","QUAL",41.8,0.25,"1437-S-1",323.852649491634,"QU",91.46,21.7666666666667,2,1998,10,0
"577","HH115",2001,"1411","QUAL",54.7,0.93,"1411-N-1",1481.67217064593,"QU",83.6233333333333,22.8333333333333,2,1991,10,0
"578","HH115",2015,"1440","QUAL",50.8,1.796,"1440-N-1",2827.58242538628,"QU",138.086666666667,21.2,2,2012,3,1
"579","HH115",2005,"1440","QUAL",50.8,1.417,"1440-N-1",2042.65579933819,"QU",55.1233333333333,23.9,2,1995,10,0
"580","HH115",2004,"1440","QUAL",50.8,1.818,"1440-N-1",2602.23510469833,"QU",104.996666666667,20.8,2,1994,10,0
"581","HH115",2010,"1433","QUAL",65.6,2.994,"1433-E-1",5911.88936844224,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"582","HH115",2015,"1411","QUAL",54.7,1.296,"1411-E-1",2204.7520308395,"QU",138.086666666667,21.2,2,2012,3,1
"583","HH115",2009,"1440","QUAL",50.8,1.861,"1440-E-1",2790.82280368467,"QU",95.1233333333333,20.4,2,1999,10,0
"584","HH115",2016,"1436","QUAL",48.1,0.663,"1436-N-1",998.624449937661,"QU",142.603333333333,23.3,2,2012,4,0
"585","HH115",2017,"1436","QUAL",48.1,0.639,"1436-W-1",964.313998160803,"QU",84.93,21.5,2,2017,0,1
"586","HH115",2002,"1427","QUAL",54.8,1.532,"1427-E-1",2444.35690429909,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"587","HH115",2005,"1433","QUAL",65.6,1.491,"1433-N-3",2855.73138773057,"QU",55.1233333333333,23.9,2,1995,10,0
"588","HH115",2007,"1411","QUAL",54.7,0.814,"1411-N-1",1326.32104224442,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"589","HH115",2007,"1427","QUAL",54.8,0.821,"1427-N-1",1345.46707340627,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"590","HH115",2011,"1436","QUAL",48.1,1.724,"1436-W-1",2524.18690990981,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"591","HH115",2002,"1433","QUAL",65.6,2.283,"1433-E-1",4244.80649092954,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"592","HH115",2011,"1427","QUAL",54.8,1.194,"1427-N-1",2001.01882990918,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"593","HH115",2008,"1433","QUAL",65.6,2.526,"1433-E-1",4903.55729353247,"QU",91.46,21.7666666666667,2,1998,10,0
"594","HH115",2003,"1437","QUAL",41.8,0.472,"1437-S-1",604.325106914613,"QU",93.34,21.6666666666667,2,1993,10,0
"595","HH115",2011,"1427","QUAL",54.8,1.75,"1427-E-1",2937.08282582272,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"596","HH115",2002,"1427","QUAL",54.8,0.982,"1427-N-1",1577.253418105,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"597","HH115",2002,"1437","QUAL",41.8,0.489,"1437-N-1",630.237362103708,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"598","HH115",2010,"1440","QUAL",50.8,1.738,"1440-N-1",2595.21260210883,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"599","HH115",2014,"1436","QUAL",48.1,1.045,"1436-W-1",1557.69106308468,"QU",166.476666666667,21.7,2,2012,2,1
"600","HH115",2009,"1411","QUAL",54.7,1.122,"1411-E-1",1853.76278152829,"QU",95.1233333333333,20.4,2,1999,10,0
"601","HH115",2004,"1440","QUAL",50.8,1.63,"1440-E-1",2353.9684833017,"QU",104.996666666667,20.8,2,1994,10,0
"602","HH115",2012,"1427","QUAL",54.8,1.105,"1427-N-1",1859.8450462772,"QU",66.03,23.4666666666667,2,2012,0,1
"603","HH115",2009,"1427","QUAL",54.8,1.44,"1427-E-1",2385.91948589848,"QU",95.1233333333333,20.4,2,1999,10,0
"604","HH115",2015,"1437","QUAL",41.8,0.263,"1437-N-1",344.963815973348,"QU",138.086666666667,21.2,2,2012,3,1
"605","HH115",2008,"1433","QUAL",65.6,2.514,"1433-N-3",4905.47278540519,"QU",91.46,21.7666666666667,2,1998,10,0
"606","HH115",2005,"1433","QUAL",65.6,1.916,"1433-E-1",3642.76688324563,"QU",55.1233333333333,23.9,2,1995,10,0
"607","HH115",2000,"1437","QUAL",41.8,0.502,"1437-N-1",644.142355922994,"QU",112.43,21.9,2,1990,10,0
"608","HH115",2005,"1411","QUAL",54.7,0.852,"1411-E-1",1382.99154097224,"QU",55.1233333333333,23.9,2,1995,10,0
"609","HH115",2014,"1440","QUAL",50.8,1.818,"1440-E-1",2836.12898997028,"QU",166.476666666667,21.7,2,2012,2,1
"610","HH115",2016,"1427","QUAL",54.8,1.062,"1427-E-1",1820.69790840671,"QU",142.603333333333,23.3,2,2012,4,0
"611","HH115",2017,"1427","QUAL",54.8,0.613,"1427-E-1",1054.15585743463,"QU",84.93,21.5,2,2017,0,1
"612","HH115",2012,"1436","QUAL",48.1,1.03,"1436-W-1",1516.9814101256,"QU",66.03,23.4666666666667,2,2012,0,1
"613","HH115",2005,"1411","QUAL",54.7,0.757,"1411-N-1",1225.52424518402,"QU",55.1233333333333,23.9,2,1995,10,0
"614","HH115",2013,"1440","QUAL",50.8,2.872,"1440-N-1",4439.39845206088,"QU",75.7033333333333,21.7,2,2012,1,1
"615","HH115",2006,"1440","QUAL",50.8,1.713,"1440-N-1",2486.19455238365,"QU",93.5633333333333,22.7,2,1996,10,0
"616","HH115",2010,"1411","QUAL",54.7,1.256,"1411-E-1",2084.54011892317,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"617","HH115",2010,"1433","QUAL",65.6,2.46,"1433-N-3",4872.59625704647,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"618","HH115",2007,"1440","QUAL",50.8,1.275,"1440-E-1",1882.21086119227,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"619","HH115",2007,"1433","QUAL",65.6,1.766,"1433-E-1",3404.40714861841,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"620","HH115",2009,"1440","QUAL",50.8,1.547,"1440-N-1",2294.04275108934,"QU",95.1233333333333,20.4,2,1999,10,0
"621","HH115",2017,"1440","QUAL",50.8,1.035,"1440-N-1",1648.4212328141,"QU",84.93,21.5,2,2017,0,1
"622","HH115",2016,"1411","QUAL",54.7,1.231,"1411-E-1",2103.946858293,"QU",142.603333333333,23.3,2,2012,4,0
"623","HH115",2017,"1440","QUAL",50.8,0.766,"1440-E-1",1220.63831776702,"QU",84.93,21.5,2,2017,0,1
"624","HH115",2004,"1427","QUAL",54.8,1.578,"1427-E-1",2547.65466986403,"QU",104.996666666667,20.8,2,1994,10,0
"625","HH115",2007,"1411","QUAL",54.7,0.994,"1411-E-1",1627.17399138822,"QU",121.196666666667,22.5666666666667,2,1997,10,0
"626","HH115",2016,"1433","QUAL",65.6,1.612,"1433-E-1",3303.02366855474,"QU",142.603333333333,23.3,2,2012,4,0
"627","HH115",2002,"1436","QUAL",48.1,1.357,"1436-N-1",1895.8402210969,"QU",104.563333333333,23.8333333333333,2,1992,10,0
"628","HH115",2016,"1437","QUAL",41.8,0.307,"1437-S-1",402.711114432623,"QU",142.603333333333,23.3,2,2012,4,0
"629","HH115",2016,"1440","QUAL",50.8,1.497,"1440-N-1",2372.33034152133,"QU",142.603333333333,23.3,2,2012,4,0
"630","HH115",2017,"1433","QUAL",65.6,1.082,"1433-E-1",2226.199394859,"QU",84.93,21.5,2,2017,0,1
"631","HH115",2011,"1440","QUAL",50.8,4.08,"1440-N-1",6166.90214537222,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"632","HH115",2003,"1436","QUAL",48.1,1.169,"1436-N-1",1642.46560252331,"QU",93.34,21.6666666666667,2,1993,10,0
"633","HH115",2006,"1427","QUAL",54.8,1.109,"1427-E-1",1808.38731055818,"QU",93.5633333333333,22.7,2,1996,10,0
"634","HH115",2012,"1437","QUAL",41.8,0.343,"1437-S-1",447.680298932711,"QU",66.03,23.4666666666667,2,2012,0,1
"635","HH115",2017,"1411","QUAL",54.7,0.867,"1411-E-1",1487.53567373216,"QU",84.93,21.5,2,2017,0,1
"636","HH115",2015,"1436","QUAL",48.1,0.949,"1436-N-1",1424.59765367816,"QU",138.086666666667,21.2,2,2012,3,1
"637","HH115",2004,"1436","QUAL",48.1,1.205,"1436-W-1",1693.65950729134,"QU",104.996666666667,20.8,2,1994,10,0
"638","HH115",2004,"1436","QUAL",48.1,1.608,"1436-N-1",2273.29685758548,"QU",104.996666666667,20.8,2,1994,10,0
"639","HH115",2000,"1427","QUAL",54.8,1.47,"1427-E-1",2317.3832545499,"QU",112.43,21.9,2,1990,10,0
"640","HH115",2015,"1437","QUAL",41.8,0.053,"1437-S-1",69.4634755617656,"QU",138.086666666667,21.2,2,2012,3,1
"641","HH115",2017,"1437","QUAL",41.8,0.073,"1437-S-1",95.8458166843981,"QU",84.93,21.5,2,2017,0,1
"642","HH115",2011,"1440","QUAL",50.8,2.147,"1440-E-1",3274.13738698098,"QU",129.293333333333,23.1333333333333,2,2001,10,0
"643","HH115",2015,"1427","QUAL",54.8,1.249,"1427-N-1",2128.91186360684,"QU",138.086666666667,21.2,2,2012,3,1
"644","HH115",2017,"1433","QUAL",65.6,1.106,"1433-N-3",2275.49565828372,"QU",84.93,21.5,2,2017,0,1
"645","HH115",2010,"1427","QUAL",54.8,1.194,"1427-N-1",1992.06129474055,"QU",196.913333333333,23.6333333333333,2,2000,10,0
"646","HH115",2006,"1433","QUAL",65.6,1.994,"1433-N-3",3840.96493721244,"QU",93.5633333333333,22.7,2,1996,10,0
"647","HH115",2004,"1437","QUAL",41.8,0.379,"1437-N-1",490.428389993079,"QU",104.996666666667,20.8,2,1994,10,0
"648","HH115",2006,"1440","QUAL",50.8,2.149,"1440-E-1",3149.33156182645,"QU",93.5633333333333,22.7,2,1996,10,0
"649","HH115",2005,"1436","QUAL",48.1,1.183,"1436-W-1",1671.6129347386,"QU",55.1233333333333,23.9,2,1995,10,0
